id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH+AF8-1,COO+AF8-1,MAH+AF8-2
52,1,51,4,1,5,1,2,0,4,2,5,2,5,2,1,4,2,1,4,1,1,4,1,1,3,1,3,4,2,4,1,2,3,4,1,3,1,4,4,1,1,6,6,6,6,6,2,2,2,4,4,2,4,4,2,2,4,4,1,4,1,4,1,4,2,3,1,1,1,1,1,0,0,1,0,1,2,2,5,5,5,4,2,4,5,4,2,5,5,4,2,2,4,4,4,4,4,4,3,4,4,4,2,2,2,2,4,4,4,3,2,4,4,4,4,4,4,26,27,36,12,30,20,37,7,78,3,5,4,1.079181246,2.538416914,0.000025369,1.5017990214
308,2,22,1,2,3,8,2,0,1,5,1,5,2,5,2,2,3,4,4,4,2,4,2,1,1,4,4,2,1,3,4,4,4,4,1,4,3,4,4,2,2,2,4,3,3,1,3,4,3,3,2,3,3,3,4,3,4,4,3,2,2,2,4,1,4,4,0,1,1,0,0,0,1,0,1,0,4,1,5,3,4,3,5,1,3,3,4,3,5,2,4,4,2,3,1,1,1,3,2,1,1,3,3,4,3,3,2,3,1,1,1,2,5,1,2,2,2,7,16,34,24,13,33,21,4,51,1,1,2,1.3802112417,2.1112672032,0.0001301353,1.4997135313
463,1,19,1,2,3,1,2,0,3,3,5,2,3,4,2,3,1,1,3,1,1,4,3,2,2,2,3,4,3,3,1,2,4,3,2,4,2,4,3,2,1,5,6,6,5,3,2,2,2,4,3,2,4,3,3,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,0,0,1,0,0,1,3,4,5,5,5,2,5,5,3,2,5,5,5,1,1,5,5,3,4,2,3,4,4,4,4,2,3,2,3,4,4,4,4,4,5,3,4,4,5,5,20,25,34,20,25,22,40,5,83,1,1,2,1.3010299957,3.5188299059,0.0002956137,1.4863126649
265,1,30,3,2,4,1,1,40,3,3,4,2,4,3,2,4,2,2,4,2,1,4,2,2,3,1,3,3,1,3,2,2,2,2,2,3,1,2,3,1,2,5,6,3,4,4,3,2,2,4,4,2,3,3,3,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,3,4,3,3,3,3,3,4,2,2,3,3,, ,, ,, ,, ,, ,,21,24,28,16,22,24,,,,2,2,3,1.2041199827,, ,1.4847037908
401,2,28,3,1,5,1,2,,3,1,3,1,5,3,1,3,3,1,3,1,3,4,2,2,1,1,4,2,4,2,4,3,2,2,1,3,2,3,2,1,1,3,3,4,6,3,3,2,2,4,4,4,3,3,5,3,4,4,2,3,1,4,1,3,3,1,0,1,1,0,1,0,1,1,0,0,2,3,3,3,3,4,5,2,3,3,2,3,4,4,2,2,4,5,5,5,3,4,2,4,4,2,2,2,3,3,3,4,4,2,4,4,3,1,4,4,4,24,22,25,21,19,29,35,5,61,1,2,4,1.3222192947,0.0035417292,0.0002669483,1.4588959169
33,1,52,2,1,3,1,2,0,4,1,5,1,5,1,2,4,1,1,4,1,2,4,2,1,4,2,4,4,1,3,2,2,5,5,2,4,2,4,4,2,2,4,7,4,3,2,3,3,3,4,4,3,4,3,3,3,4,4,1,4,4,4,2,3,1,1,1,1,1,1,1,0,0,1,0,0,2,1,5,5,4,5,2,5,5,4,3,4,5,4,1,2,4,4,5,5,5,3,4,4,4,3,2,2,2,3,4,1,3,4,4,4,5,4,3,5,4,29,26,41,18,20,27,35,6,79,3,5,2,1.2552725051,2.4496534924,0.0056816011,1.4366712443
142,1,23,1,2,5,1,2,,2,1,4,2,4,1,2,4,2,2,3,1,3,4,1,2,3,3,5,3,1,4,1,2,4,4,3,4,3,4,4,3,2,6,7,7,7,6,3,2,2,4,3,2,4,4,3,2,4,4,1,4,1,4,1,4,2,3,0,1,0,0,1,0,1,0,0,1,3,2,3,2,4,4,1,2,4,4,2,2,4,3,2,3,4,5,5,4,5,3,3,3,4,2,2,3,2,2,4,4,4,3,2,3,4,5,4,4,3,24,22,39,21,33,23,37,4,64,1,1,4,1.3222192947,0.089672929,0.0004189483,1.434177385
443,2,25,4,2,4,1,1,80,3,4,4,4,4,4,1,4,1,3,3,1,1,4,2,1,3,1,5,5,2,3,1,2,4,5,1,4,1,3,5,1,1,6,6,7,7,4,2,1,3,4,5,3,4,4,2,4,4,4,1,4,1,4,3,3,2,1,1,1,1,1,1,1,0,0,0,0,2,4,4,4,5,4,2,2,4,4,4,4,3,3,3,2,3,3,2,2,2,4,4,2,4,4,2,1,2,2,4,4,2,3,4,4,2,4,2,3,4,17,25,41,13,30,22,36,6,62,1,2,3,1.1139433523,0.7962853497,0.0004712894,1.4328032985
501,2,62,4,1,2,2,2,0,4,1,5,1,5,1,1,4,1,1,4,1,2,4,2,2,5,1,4,4,1,4,1,3,4,4,2,4,1,4,4,2,1,5,4,3,5,6,1,1,3,4,3,2,4,4,3,2,4,4,1,4,1,4,1,2,2,4,0,1,1,0,0,0,1,1,1,1,3,3,3,2,4,2,3,3,4,4,3,2,4,2,3,3,2,3,5,5,5,4,4,4,4,3,2,3,2,2,4,4,4,3,1,3,3,3,3,3,3,29,27,41,16,23,21,34,6,53,3,5,1,1.2041199827,4.1412952638,0.0032506093,1.4295959948
363,2,35,4,1,4,7,2,0,2,2,4,2,4,1,1,4,2,1,4,1,2,4,1,1,4,1,4,4,1,4,2,2,1,3,1,2,1,4,4,1,1,5,4,3,3,6,3,3,3,5,4,4,4,4,3,2,4,4,1,4,1,3,2,3,1,1,0,1,1,0,1,0,1,0,0,1,3,2,5,4,5,3,3,2,5,5,1,3,4,3,4,4,3,3,4,4,5,4,3,4,4,3,1,2,2,2,4,4,3,4,4,3,4,3,5,2,2,23,26,34,12,21,25,37,5,64,2,3,3,1.079181246,1.2418843847,0.0002225378,1.426372357
262,2,36,4,1,1,4,2,0,4,1,5,1,4,1,3,4,1,2,3,3,1,5,3,1,5,1,4,4,1,4,2,3,4,4,1,4,1,4,4,1,1,7,7,7,7,7,3,2,2,4,4,5,4,5,3,1,4,4,1,4,4,4,1,4,1,1,1,1,1,1,1,0,1,1,1,1,5,3,4,3,4,4,1,1,1,4,2,3,3,3,1,2,4,5,5,5,5,2,4,3,2,4,2,2,2,1,4,1,4,4,4,1,3,5,4,5,4,28,22,42,15,35,23,37,9,61,2,3,1,1.1760912591,0.0035417292,0.0005334353,1.4189116471
468,2,45,5,2,3,1,2,0,2,1,4,1,5,1,1,3,1,1,3,1,1,5,2,1,4,1,4,5,2,4,1,2,2,3,1,4,1,4,4,1,1,5,5,5,5,2,3,2,3,4,4,1,4,5,3,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,0,1,0,1,1,2,5,5,5,5,2,4,4,4,2,5,4,4,1,1,4,4,5,5,5,4,4,4,4,4,2,2,2,1,4,4,4,4,4,5,4,4,4,5,5,26,26,39,13,22,20,40,8,80,3,4,2,1.1139433523,2.6829810908,7.42947001174749E+AC0-05,1.4177640554
462,2,44,4,1,6,4,2,0,2,1,4,1,5,1,1,3,1,1,3,2,2,4,2,1,2,1,3,4,2,3,1,2,4,3,1,4,1,5,4,2,2,5,6,6,7,5,2,1,3,4,4,3,4,4,1,2,3,4,1,3,1,3,1,3,2,1,1,1,1,0,1,0,1,0,0,0,2,5,4,4,4,3,1,3,5,5,1,4,3,4,2,2,4,4,5,5,5,4,4,4,3,3,2,2,2,2,4,4,4,3,4,4,1,5,5,4,4,26,24,36,15,29,20,35,5,70,2,4,5,1.1760912591,0.6452248106,0.0009652496,1.4029603089
30,1,37,4,1,5,1,2,0,4,2,4,2,4,2,1,3,1,1,4,2,1,4,2,3,2,1,4,2,1,3,2,3,3,2,3,3,1,3,3,3,1,4,4,4,4,2,3,3,4,3,4,3,2,2,3,3,3,3,1,3,1,3,2,3,1,2,1,0,1,0,0,0,1,0,0,1,2,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,2,4,4,4,4,3,4,3,4,4,2,3,3,3,24,26,29,20,18,32,33,4,58,2,3,4,1.3010299957,1.9621527971,0.0071738819,1.3983264398
296,2,24,2,2,5,7,2,0,4,1,5,1,5,1,1,4,1,1,4,1,1,4,2,1,4,2,5,5,1,5,3,3,4,4,1,4,3,3,3,1,1,7,7,7,7,7,1,2,3,4,4,2,4,4,4,2,4,4,1,4,1,4,1,4,2,3,1,1,0,1,1,0,0,0,0,1,3,3,5,4,4,3,2,2,3,3,3,3,4,3,4,3,3,2,5,5,5,4,4,4,4,4,2,2,2,2,4,4,4,3,2,3,3,4,3,2,3,29,28,41,18,35,22,37,5,57,1,1,4,1.2552725051,4.1902357243,0.0004897197,1.398077193
532,2,56,8,1,5,1,1,90,3,1,4,1,5,1,3,3,1,1,4,1,2,5,2,1,5,1,3,5,1,3,1,2,5,4,1,3,1,5,3,2,3,4,4,4,5,6,3,1,3,4,4,4,4,4,3,3,3,3,1,3,1,2,2,3,1,1,1,1,1,0,1,0,1,1,1,0,4,4,3,4,4,3,2,5,5,4,1,5,5,4,4,2,4,5,5,5,5,2,4,4,4,3,2,2,2,2,4,4,3,4,4,2,2,4,5,2,4,27,24,41,15,23,25,33,7,70,3,5,4,1.1760912591,0.6452248106,0.0001230192,1.3961988829
417,1,31,3,2,6,1,1,30,3,2,3,2,5,1,1,1,1,1,4,1,2,4,2,1,4,1,4,4,2,4,2,2,3,4,1,4,2,4,5,3,1,5,5,5,6,2,3,2,3,4,4,2,4,4,2,1,4,4,1,4,1,4,1,4,1,1,1,0,1,1,1,1,1,1,0,0,2,2,4,4,4,5,3,4,5,5,2,5,5,5,2,2,2,5,4,4,5,4,4,4,4,3,2,2,2,2,4,4,4,4,4,4,4,3,4,4,4,24,24,40,17,23,21,40,7,76,2,2,5,1.2304489214,1.6605532922,0.0003078364,1.3802960443
186,2,44,1,2,2,1,1,4,3,3,3,3,3,3,3,3,1,1,4,1,3,5,3,2,3,1,4,3,3,3,2,2,3,4,1,3,1,3,3,1,1,4,4,4,4,2,3,2,4,4,3,3,3,3,5,2,4,4,2,4,2,3,1,3,1,1,1,1,1,0,1,0,0,0,0,1,4,4,4,4,4,3,4,2,3,3,2,3,2,2,4,4,3,4,3,3,3,2,4,4,4,2,2,3,3,3,3,3,4,4,4,2,2,2,4,2,2,18,23,34,17,18,30,36,5,51,2,4,1,1.2304489214,1.3752257176,0.0005722919,1.3789009179
15,1,51,5,1,2,8,2,0,3,2,4,2,4,3,2,3,2,1,4,1,2,3,1,1,3,1,4,4,2,3,1,2,3,4,1,3,1,3,3,1,1,5,4,5,5,5,2,3,2,4,4,2,4,4,2,3,3,4,1,3,2,3,1,3,1,1,1,1,1,1,1,0,1,1,0,0,2,2,4,4,4,3,1,4,4,4,1,4,4,3,4,2,3,4,4,4,3,3,3,4,4,3,2,2,2,2,4,3,4,4,4,4,4,5,5,2,4,22,24,33,12,24,22,35,7,69,3,5,1,1.079181246,0.5428576223,0.0002305459,1.3706931208
1,1,45,4,1,4,1,2,0,2,2,2,2,3,2,2,2,1,2,3,2,2,4,2,2,5,1,3,3,1,3,2,2,3,4,1,3,1,4,4,2,1,5,5,5,6,2,3,3,3,4,4,3,3,3,3,3,3,3,2,3,2,2,3,3,3,1,0,1,1,0,0,0,1,0,0,0,2,4,3,4,3,3,1,4,4,3,2,3,3,3,3,3,2,3,4,4,4,3,4,3,3,3,2,2,3,3,3,3,2,2,4,4,2,5,4,3,3,19,21,36,15,23,28,28,3,59,3,4,3,1.1760912591,0.0387435305,1.16229425168641E+AC0-05,1.367760097
356,1,50,5,2,6,1,2,0,4,1,4,2,5,1,1,3,1,1,4,2,1,4,1,2,3,1,4,4,1,4,1,2,4,4,1,3,1,3,4,2,1,5,6,6,6,4,2,2,3,4,4,2,5,4,3,1,4,4,1,4,1,4,1,3,1,1,0,1,1,1,1,1,1,1,1,1,1,2,5,4,4,3,1,5,5,5,1,3,4,3,1,1,4,4,5,4,5,4,4,4,3,4,2,2,1,2,4,4,4,4,4,5,4,5,5,5,5,27,26,37,13,27,20,39,9,78,3,5,5,1.1139433523,2.2354271013,0.0001497227,1.3555752757
427,1,50,4,1,4,1,1,280,3,2,3,3,3,3,2,3,2,2,3,2,2,4,3,2,3,1,4,3,1,3,1,2,2,3,1,2,1,3,3,2,1,3,1,5,4,3,3,3,3,4,3,3,3,4,3,3,4,3,2,4,2,4,2,3,2,1,1,1,1,1,0,0,0,0,0,0,2,3,3,4,3,3,3,3,4,4,5,3,3,3,2,2,3,4,4,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,4,3,3,1,4,4,19,21,30,15,16,28,34,4,59,3,5,3,1.1760912591,0.0387435305,1.16229425168641E+AC0-05,1.3521461534
55,2,19,1,2,4,1,,0,4,3,3,2,3,2,1,4,2,2,4,2,2,4,2,2,4,1,5,4,2,4,2,2,4,4,2,5,2,3,5,2,1,4,4,5,6,6,2,3,3,4,4,2,3,4,3,2,3,4,2,3,1,3,2,3,2,2,1,0,1,0,0,0,0,1,0,0,2,3,3,4,4,4,2,4,4,3,2,4,3,3,3,3,3,4,3,4,4,4,3,3,3,3,2,2,3,2,3,4,3,3,3,4,3,4,4,3,3,21,24,42,18,25,24,32,3,64,1,1,3,1.2552725051,0.3175397893,3.0892409347622E+AC0-05,1.3501631135
436,2,60,7,2,2,,1,,3,4,3,2,3,3,3,3,4,4,4,4,2,4,3,2,2,2,3,3,2,2,2,2,3,4,2,4,3,4,4,3,3,4,4,4,6,5,5,4,4,4,3,3,4,3,4,3,4,4,1,4,4,4,1,4,1,1,1,1,1,0,0,0,1,,0,0,3,3,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,2,4,3,2,1,1,1,3,2,3,2,3,4,1,4,4,4,3,3,1,1,2,2,18,15,33,24,23,33,37,,62,3,5,1,1.3802112417,4.2800174406,0.0012130433,1.3440275073
38,1,56,2,1,6,1,2,0,5,1,5,4,4,3,2,2,2,3,3,1,2,5,1,1,2,1,4,4,3,4,2,2,4,4,2,3,1,3,4,4,5,3,3,4,2,1,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,2,1,0,1,1,1,1,1,0,1,0,2,3,2,3,3,4,3,3,3,3,3,4,3,3,2,3,3,2,5,2,3,3,3,2,4,3,3,3,3,3,3,2,2,2,3,4,3,3,3,4,3,24,20,37,22,13,31,25,7,56,3,5,5,1.3424226808,0.2302114512,0.000294931,1.3319065538
492,1,35,4,1,4,4,2,,2,4,3,3,3,2,3,3,2,2,3,2,2,3,2,1,2,1,4,4,3,3,2,3,3,3,2,3,2,3,3,3,1,6,5,6,5,3,4,4,3,4,3,3,3,3,4,3,4,3,1,4,2,3,4,4,3,4,1,1,1,1,1,0,1,1,0,0,5,5,5,5,5,3,3,1,1,3,3,3,3,1,4,2,2,1,2,3,4,2,3,3,3,3,2,3,3,3,4,3,1,2,1,1,1,3,3,2,4,17,20,31,20,25,32,29,7,47,2,3,3,1.3010299957,1.3223724074,0.0003188425,1.3263407075
130,1,33,1,2,2,1,1,30,2,2,1,3,1,3,3,3,1,2,3,1,2,2,1,1,2,1,4,4,1,4,3,2,2,2,1,4,1,3,5,1,1,2,2,2,2,1,3,3,2,5,3,2,4,3,2,1,3,3,2,3,2,3,2,3,2,1,1,1,1,1,0,1,0,1,0,0,1,3,2,4,5,4,2,4,5,5,1,4,5,4,1,1,4,4,4,3,3,2,4,3,4,3,1,3,2,3,3,3,3,3,4,5,3,4,5,5,5,14,22,32,13,9,22,31,6,77,2,3,1,1.1139433523,2.4494336801,0.0004383658,1.3231789932
237,1,32,4,2,4,1,2,0,4,2,3,2,4,2,2,3,1,2,4,2,2,4,1,2,2,1,5,2,2,1,2,4,2,3,1,2,2,3,3,1,1,4,3,4,3,3,3,3,4,3,4,2,4,4,3,2,4,4,1,1,2,3,2,3,2,1,0,1,1,0,1,0,0,0,0,1,1,4,4,3,5,5,2,4,4,4,2,5,4,4,2,3,3,4,4,4,4,3,4,3,3,3,3,2,2,2,4,3,3,3,4,5,2,4,4,4,3,23,23,27,17,17,26,32,4,71,2,2,3,1.2304489214,0.775880877,0.0002673056,1.3211172016
339,1,41,4,1,6,1,2,3,4,1,4,2,4,2,3,3,2,3,3,2,2,3,1,2,4,1,4,4,2,2,1,1,1,3,2,1,1,2,3,4,2,3,4,4,4,3,2,3,4,4,4,3,4,3,3,2,4,4,1,3,1,3,2,3,1,1,1,0,1,0,0,0,1,1,1,0,1,4,4,2,4,2,3,3,4,3,2,4,2,2,3,2,3,4,5,4,4,2,3,2,3,3,2,2,2,3,4,4,3,4,4,5,2,3,4,3,4,25,19,27,17,18,26,36,5,58,2,4,5,1.2304489214,0.5129518976,0.000555572,1.3211172016
76,1,22,1,2,5,1,2,0,4,2,5,2,4,2,2,4,2,2,3,1,2,4,2,1,2,2,3,3,1,3,2,2,3,4,1,3,1,4,4,1,1,6,6,6,4,6,2,2,2,4,4,2,4,4,3,2,3,3,1,3,1,4,1,3,1,1,0,0,1,0,0,0,0,0,0,1,2,2,4,4,3,3,2,4,4,4,1,4,4,2,2,2,4,4,4,4,4,3,3,3,4,3,2,2,2,2,4,4,4,4,4,4,4,4,5,4,4,25,23,33,14,28,21,36,2,69,1,1,4,1.1461280357,0.4919936309,0.0007825216,1.3201580809
65,2,46,4,1,2,5,2,,1,2,5,2,5,1,2,4,1,4,3,1,1,4,2,1,5,1,5,3,2,3,1,1,3,3,1,2,1,4,3,1,1,6,4,5,6,5,3,2,3,4,3,2,5,4,2,1,4,4,1,4,4,4,1,4,1,1,1,1,1,1,1,0,1,1,0,0,1,3,5,5,5,5,2,5,4,5,5,4,4,2,3,3,4,4,4,4,5,3,4,1,4,4,2,3,1,2,4,1,4,4,4,5,3,4,1,3,3,24,23,35,12,26,21,37,7,71,3,4,1,1.079181246,0.775880877,0.0007545075,1.312883045
502,1,28,3,2,4,1,2,0,4,4,4,3,5,1,2,3,2,2,4,2,3,4,2,1,3,1,4,3,1,3,1,3,2,3,1,3,1,3,3,1,1,5,5,5,5,4,2,2,3,4,3,3,4,4,3,2,4,4,1,4,1,3,2,2,3,1,0,0,1,1,1,0,0,1,0,0,1,3,4,4,4,2,3,3,3,3,2,3,4,2,3,3,3,3,2,3,5,3,3,3,3,2,2,3,2,2,4,4,3,2,4,5,3,3,4,3,3,23,21,31,13,24,24,34,4,59,1,2,3,1.1139433523,0.0387435305,0.0005448025,1.2742798161
310,1,33,4,2,4,8,2,0,3,2,3,2,4,2,1,4,2,1,4,2,2,2,1,1,2,2,3,4,1,3,2,4,2,3,1,2,2,3,4,1,1,4,4,4,3,5,2,2,3,4,3,4,4,3,2,2,4,4,1,4,2,3,2,2,1,1,1,1,1,1,1,0,1,1,0,1,2,2,4,3,4,3,3,3,3,4,3,4,4,4,3,2,3,4,4,4,4,4,3,4,3,3,2,3,2,3,4,3,3,4,4,4,4,3,3,3,4,22,25,28,16,20,25,35,8,64,2,3,3,1.2041199827,0.6926523701,5.76864757039705E+AC0-05,1.2720892202
371,2,75,4,2,2,5,2,0,1,3,5,3,5,1,1,4,4,4,4,2,3,5,3,1,3,1,1,5,3,2,1,2,1,3,1,1,2,3,4,1,1,6,5,5,3,2,1,1,4,3,2,4,4,4,3,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,1,3,1,4,5,3,5,1,5,5,5,2,5,1,5,1,1,5,5,3,3,5,4,1,1,3,2,3,4,2,2,4,4,4,4,4,3,5,5,4,5,5,22,19,28,16,21,25,40,9,80,3,5,1,1.2041199827,5.8577581841,9.6188574706858E+AC0-07,1.2720892202
118,2,36,7,2,4,1,1,20,2,1,3,1,4,1,2,3,2,2,4,1,1,3,3,1,3,1,4,4,3,4,3,4,1,3,1,2,2,2,1,1,1,4,3,1,3,1,4,3,3,5,4,4,4,4,2,3,4,4,1,4,1,4,2,4,1,1,1,1,1,0,0,0,1,0,0,0,1,1,4,4,5,5,3,4,4,4,1,4,3,3,2,1,4,4,5,5,5,3,3,3,4,4,1,2,2,2,4,4,3,4,4,5,5,3,5,4,5,24,24,27,20,12,26,39,4,75,2,3,3,1.3010299957,1.4435788605,0.0010809411,1.2478393993
207,1,36,2,2,4,8,1,60,5,2,5,2,5,2,2,4,1,1,4,1,1,4,2,2,4,1,3,5,1,4,1,2,3,3,1,3,1,3,3,2,2,4,4,4,5,4,4,4,3,5,3,2,4,4,5,2,4,4,1,4,1,4,1,3,1,1,1,1,1,0,0,0,0,0,0,0,2,3,3,4,5,4,2,4,4,5,4,5,4,4,2,1,2,5,4,4,4,3,4,4,4,4,1,3,2,2,4,4,4,4,4,4,3,4,2,4,5,27,27,35,15,21,28,39,3,71,2,3,3,1.1760912591,1.7838467965,0.004905416,1.2464814558
17,1,33,1,2,4,1,2,0,2,2,5,2,4,2,3,4,4,2,3,2,2,4,4,1,4,2,4,4,1,3,1,2,1,4,1,4,1,3,4,1,1,3,3,3,2,2,3,3,3,2,3,1,3,3,4,1,4,4,4,4,4,4,2,4,3,2,1,1,1,0,1,0,1,1,1,1,1,3,4,3,4,3,3,4,4,4,2,4,3,4,2,2,2,4,4,4,4,2,1,3,3,3,4,3,3,3,1,1,3,2,3,5,3,3,4,4,4,23,19,35,15,13,28,30,8,66,2,3,3,1.1760912591,1.3868502151,2.46086238294058E+AC0-05,1.2464814558
255,2,44,7,2,6,1,2,0,4,2,4,2,4,2,2,3,2,2,3,2,2,4,1,1,4,1,4,4,1,3,2,2,3,4,1,3,1,4,4,1,1,2,4,4,3,3,2,2,2,4,4,2,3,4,2,2,4,4,2,4,2,4,2,4,3,2,1,1,1,0,0,0,0,1,0,0,2,2,2,2,4,4,3,3,3,4,3,4,3,3,2,2,3,3,4,4,4,3,3,3,3,3,2,2,3,2,3,3,3,2,3,4,4,3,3,4,4,24,21,37,12,16,21,34,4,60,2,4,5,1.079181246,0.0401761399,0.0017858813,1.2377885428
77,1,23,2,2,5,1,2,0,2,2,3,2,4,2,2,3,3,2,3,2,1,5,2,2,2,1,5,5,2,4,1,2,4,4,2,4,2,4,3,3,3,5,5,6,4,3,3,4,3,4,4,5,4,4,3,2,3,3,1,3,2,3,2,3,3,3,1,1,0,1,0,0,0,0,0,0,2,3,4,4,3,4,2,4,4,4,2,4,3,3,2,2,4,4,4,4,4,3,2,3,3,4,2,2,2,2,4,3,3,2,2,4,3,4,4,4,4,21,21,40,20,23,28,29,3,68,1,1,4,1.3010299957,0.7392804751,0.0003281211,1.2318247906
240,2,44,4,1,3,9,2,0,3,2,4,2,3,2,1,1,1,1,3,1,2,4,2,1,3,1,4,5,2,4,1,2,4,5,1,3,1,4,4,1,1,4,4,5,6,5,3,1,3,5,3,3,4,5,3,2,4,4,1,3,1,3,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2,1,4,4,3,4,2,2,4,4,2,4,4,3,2,1,3,4,4,4,4,4,4,4,4,3,1,3,2,1,4,4,4,4,4,4,5,4,4,4,5,22,23,40,13,24,22,37,9,69,2,4,2,1.1139433523,0.4919936309,0.0003978974,1.2307407124
108,2,40,4,1,3,3,2,0,3,3,1,3,5,2,2,3,2,2,3,3,3,5,4,4,3,1,4,2,2,3,2,2,2,3,3,2,1,2,2,4,3,2,2,2,5,1,3,3,3,3,3,3,3,3,3,3,4,4,2,2,4,2,4,2,3,2,0,1,1,0,1,0,0,1,0,1,4,4,5,3,4,2,3,2,2,3,5,2,3,2,4,4,2,2,3,3,4,3,3,3,2,2,3,3,3,3,3,1,1,2,3,2,2,3,1,2,2,19,19,28,26,12,30,24,5,44,2,3,2,1.414973348,1.9252157554,0.000239689,1.22314497
12,2,31,4,1,5,7,2,0,4,2,4,2,4,2,2,4,1,1,4,1,2,5,3,2,4,1,5,3,3,4,2,3,5,3,2,4,2,4,3,2,2,6,6,6,7,7,3,2,4,4,4,3,4,4,4,2,4,4,1,4,1,4,2,4,2,1,1,0,0,0,1,0,0,0,0,0,3,1,3,1,1,3,2,2,2,3,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,2,2,2,2,4,4,3,3,4,3,5,4,2,3,3,24,26,40,22,32,26,38,2,50,2,2,4,1.3424226808,3.9921782852,7.09688731129007E+AC0-07,1.2134461995
407,2,26,2,2,5,8,1,,4,2,3,2,3,1,1,4,2,1,4,1,2,4,2,2,3,1,3,3,1,4,1,3,1,2,1,3,3,2,3,1,1,3,3,5,4,3,3,2,3,4,4,3,3,3,4,2,4,4,1,4,2,4,2,3,1,1,0,1,1,0,1,0,1,1,0,0,4,4,2,3,4,3,3,1,2,3,4,3,1,2,3,4,1,4,4,4,5,4,3,4,4,3,2,2,3,3,4,3,3,4,4,2,2,3,2,3,2,23,26,28,16,18,27,37,5,43,1,2,4,1.2041199827,6.7712639669,1.01535298177011E+AC0-05,1.2112694041
285,2,21,1,2,5,1,2,0,2,3,3,3,2,3,1,3,2,1,3,2,2,3,4,1,2,1,3,4,2,2,1,2,1,2,2,3,1,3,3,4,2,4,5,5,4,4,4,3,4,3,2,2,3,2,1,1,3,3,1,3,1,3,2,3,1,1,1,1,1,0,0,0,0,1,1,1,3,3,4,3,4,3,4,2,3,4,2,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,3,4,4,3,3,2,4,3,3,16,23,26,20,22,29,34,6,53,1,1,4,1.3010299957,0.9714695034,0.0002488516,1.187980381
702,1,46,4,1,6,1,2,0,4,1,4,1,5,1,1,3,1,1,4,1,2,4,2,1,4,1,4,3,1,3,1,2,2,4,1,2,1,4,4,1,1,5,5,5,5,5,2,3,2,4,4,3,4,3,2,2,4,4,1,4,1,4,1,4,4,1,0,1,1,0,0,0,0,0,0,0,2,2,5,4,4,3,1,3,4,3,1,3,3,2,2,2,4,4,5,5,5,4,4,4,4,3,2,2,2,3,4,4,4,1,4,4,4,5,5,4,4,28,26,34,12,25,23,37,2,68,3,4,5,1.079181246,1.1437295877,4.29187078976733E+AC0-06,1.1810646718
289,2,32,4,1,3,8,2,0,3,2,2,2,4,2,2,4,2,2,4,2,1,3,2,1,4,2,4,3,2,4,1,1,2,2,1,4,1,3,3,2,1,6,6,5,5,5,2,3,3,5,4,3,4,4,2,2,3,3,1,3,1,4,4,4,1,1,1,1,1,1,1,0,1,1,1,1,2,2,4,4,4,4,2,4,4,4,2,4,4,4,3,2,4,4,4,4,4,3,3,3,3,4,1,2,2,2,4,4,1,4,4,4,4,4,4,3,4,21,24,32,14,27,22,34,9,71,2,2,2,1.1461280357,0.7666932061,0.0001740015,1.1712828174
